isbn,name_y,review_count,Most Popular Series,Best Seller Series,Most Searched Tags,name_x,min_age,max_age,rating
9781444962390,Wishing Chair,11,,,,A Wishing-Chair Adventure: The Goblin and the Lost Ring: Colour Short Stories,8,9,4.9
9781405292672,Wishing Chair,9,,,,A Wishing-Chair Adventure: Off on a Holiday Adventure,8,9,3.9
9781444962383,Wishing Chair,5,,,,A Wishing-Chair Adventure: A Summertime Mystery: Colour Short Stories,8,9,4.5
9781444962574,Wishing Chair,5,,,,A Wishing-Chair Adventure: Santa Claus and the Wishing-Chair: Colour Short Stories,8,9,4.6
9781444960211,Wishing Chair,2,,,,A Wishing-Chair Adventure: The Witch's Lost Cat: Colour Short Stories,8,9,4.5
9780439136358,,"51,581",,New York Times Bestseller,,Harry Potter and the Prisoner of Azkaban (3),8,10,
9780241389324,,"21,794",,New York Times Bestseller,,DIARY OF A WIMPY KID: THE MELTDOWN (BOOK 13),8,10,
9780241562284,,"18,115",,New York Times Bestseller,,Diary Of A Wimpy Kid (Book 1),8,10,
9780007323128,,"13,315",,New York Times Bestseller,,"Lion, the Witch and the Wardrobe",8,10,
9780008164706,,"10,450",,New York Times Bestseller,,THE ICE MONSTER,8,10,
9780008164621,,"8,999",,New York Times Bestseller,,The Midnight Gang [Paperback],8,10,
9781408855669,,"50,934",,Global Bestseller,,"Harry Potter and the Chamber of Secrets, Book 2",8,10,
9781730970672,,"26,378",,Global Bestseller,,A Christmas Carol,8,10,
9780356500843,,"22,591",,Global Bestseller,,Ender's Game,8,10,
9781616205676,,"20,818",,Global Bestseller,,The Girl Who Drank the Moon (Winner of the 2017 Newbery Medal),8,10,
9781848126473,,"20,818",,Global Bestseller,,Girl Who Drank The Moon,8,10,
9781492670025,,"20,316",,Global Bestseller,,The Complete Cookbook for Young Chefs: 100+ Recipes that You'll Love to Cook and Eat,8,10,
9781484746691,,"19,976",,Global Bestseller,,Gravity Falls: Journal 3,8,10,
9781407140391,,"18,823",,Global Bestseller,,Adventures Dog Man Bk 1 Do Not Feed Out,8,10,
9780553274295,,"13,229",,Global Bestseller,,Where the Red Fern Grows,8,10,
9781338790238,,"8,329",,Global Bestseller,,The Christmas Pig,8,10,
9781607749769,,"6,181",,Global Bestseller,,Women in Science: 50 Fearless Pioneers Who Changed the World,8,10,
9781476789873,,"4,537",,Global Bestseller,,Rush Revere and the American Revolution: Time-Travel Adventures With Exceptional Americans,8,10,
9781338189575,,"3,764",,Global Bestseller,,The Bad Guys in Intergalactic Gas (The Bad Guys #5) (5),8,10,
9780545175340,,"3,129",,Global Bestseller,,Captain Underpants and the Terrifying Return of Tippy Tinkletrousers (Captain Underpants #9) (9),8,10,
9780439708180,,2,,Global Bestseller,,Harry Potter and the Sorcerer's Stone,8,10,
9781014929860,,"2,503",,Teacher Pick,,"Mary Poppins: The Mary Poppins Series, Book 1",8,9,
9780525423348,A Tale Dark & Grimm,"1,425",,,,A Tale Dark & Grimm,9,10,4.6
9780525425816,A Tale Dark & Grimm,716,,,,In a Glass Grimmly (A Tale Dark & Grimm),9,10,4.7
9780525426158,A Tale Dark & Grimm,676,,,,The Grimm Conclusion (A Tale Dark & Grimm),9,10,4.8
9780312367541,A Wrinkle in Time,"25,165",,New York Times Bestseller,,A Wrinkle in Time (Time Quintet),9,10,4.4
9780312368548,A Wrinkle in Time,"2,662",,New York Times Bestseller,,"A Wind in the Door (A Wrinkle in Time Quintet, 2)",9,10,4.4
B00B2RVWCK,A Wrinkle in Time,"1,504",,,,A Swiftly Tilting Planet,9,10,4.5
B008YF5PNU,A Wrinkle in Time,"1,013",,,,Many Waters,9,10,4.6
9780312368586,A Wrinkle in Time,834,,,,"An Acceptable Time (A Wrinkle in Time Quintet, 5)",9,10,4.6
9780439846806,Amulet,"3,817",,,Scholastic Bestseller,"The Stonekeeper (Amulet, Book 1)",9,10,4.7
9780439846820,Amulet,"3,100",,,Scholastic Bestseller,"The Stonekeeper's Curse (Amulet, Book 2)",9,10,4.8
9780545848992,Amulet,"3,025",,,Scholastic Bestseller,Escape from Lucien: A Graphic Novel (Amulet #6) (6),9,10,4.7
9780545850025,Amulet,"2,838",,,Scholastic Bestseller,Supernova: A Graphic Novel (Amulet #8) (8),9,10,4.8
9780545208840,Amulet,"2,661",,,Scholastic Bestseller,The Cloud Searchers: A Graphic Novel (Amulet #3) (3),9,10,4.8
9780545208864,Amulet,"2,533",,,Scholastic Bestseller,The Last Council: A Graphic Novel (Amulet #4) (4),9,10,4.8
9780545839662,Amulet,"2,473",,,Scholastic Bestseller,Firelight: A Graphic Novel (Amulet #7) (7),9,10,4.8
9780545208888,Amulet,"2,316",,,Scholastic Bestseller,Prince of the Elves: A Graphic Novel (Amulet #5) (5),9,10,4.8
9781444910582,Famous Five: Gift Books and Collections,"4,654",,Teacher Pick,Enid Blyton,Famous Five Collection 3 Books In 1,9,10,4.7
9781444924848,Famous Five: Gift Books and Collections,"2,366",,,Enid Blyton,"The Famous Five Collection: Books 4-6 (Famous Five Gift Books and Collections) [Paperback] [Jan 01, 2012] Enid Blyton",9,10,4.7
9781444929706,Famous Five: Gift Books and Collections,"1,944",,,Enid Blyton,Famous Five Collection 3 Books 7 9,9,10,4.7
9781444935165,Famous Five: Gift Books and Collections,"1,457",,,Enid Blyton,The Famous Five Collection 4,9,10,4.7
9781444940176,Famous Five: Gift Books and Collections,"1,199",,,Enid Blyton,The Famous Five Collection 5,9,10,4.7
9781444958188,Famous Five: Gift Books and Collections,539,,,,The Famous Five Collection 6: Books 16-18 (Famous Five: Gift Books and Collections),9,10,4.8
9781416987321,FunJungle,"1,971",,,,Belly Up (FunJungle),9,11,4.7
9781442467781,FunJungle,"1,657",,,,Poached (FunJungle),9,11,4.8
9781481423342,FunJungle,"1,571",,,,Big Game (FunJungle),9,11,4.8
9781481445689,FunJungle,"1,564",,,,Panda-monium (FunJungle),9,11,4.8
9781534443761,FunJungle,"1,486",,,,Tyrannosaurus Wrecks (FunJungle),9,11,4.8
9781534424746,FunJungle,"1,306",,,,Lion Down (FunJungle),9,11,4.8
9781534479470,FunJungle,995,,,,Bear Bottom (FunJungle),9,11,4.8
B0B3Y92YWP,FunJungle,326,,,,Whale Done (FunJungle),9,11,4.8
9780440414803,Holes,"29,962",,Global Bestseller,,Holes (Holes Series),9,10,4.7
B000FCKPPI,Holes,"1,450",,,,Small Steps (Holes Book 2),9,10,4.6
9781417733972,Inkworld,"3,371",,,,Inkheart (Turtleback School & Library Binding Edition),9,10,4.6
9781417774715,Inkworld,"1,918",,,,Inkspell (Turtleback School & Library Binding Edition) (Inkheart),9,10,4.7
9780606146876,Inkworld,"1,571",,,,Inkdeath (Turtleback School & Library Binding Edition) (Inkheart Trilogy),9,10,4.7
9781534427341,Keeper of the Lost Cities,"6,947",1,,,Legacy (8) (Keeper of the Lost Cities),9,10,4.8
9781481497411,Keeper of the Lost Cities,"6,935",1,,,Nightfall (6) (Keeper of the Lost Cities),9,10,4.8
9781442445949,Keeper of the Lost Cities,"6,623",1,,,Keeper of the Lost Cities,9,10,4.8
9781481497442,Keeper of the Lost Cities,"6,370",1,,,Flashback (7) (Keeper of the Lost Cities),9,10,4.8
9781442445970,Keeper of the Lost Cities,"6,261",1,,,Exile (2) (Keeper of the Lost Cities),9,10,4.8
9781481432306,Keeper of the Lost Cities,"6,253",1,,,Neverseen (4) (Keeper of the Lost Cities),9,10,4.8
9781442446007,Keeper of the Lost Cities,"5,674",1,,,Everblaze (3) (Keeper of the Lost Cities),9,10,4.8
9781481474962,Keeper of the Lost Cities,"5,247",1,,,Lodestar (5) (Keeper of the Lost Cities),9,10,4.9
9781534438545,Keeper of the Lost Cities,"3,221",1,,,Stellarlune (9) (Keeper of the Lost Cities),9,10,4.7
9781444955330,Malory Towers Boxset,"2,026",,,Enid Blyton,Malory Towers Collection 1,9,10,4.7
9781444955392,Malory Towers Boxset,"1,804",,,Enid Blyton,Malory Towers Collection 2,9,10,4.7
9781444955415,Malory Towers Boxset,"1,413",,,Enid Blyton,Malory Towers Collection 4,9,10,4.8
9781444955408,Malory Towers Boxset,"1,393",,,Enid Blyton,Malory Towers Collection 3,9,10,4.7
9780316206716,Middle School series,"10,048",1,,,Middle School: Get Me Out of Here!,9,10,4.4
9780316322027,Middle School series,"4,780",1,,,"Middle School, The Worst Years of My Life (Middle School, 1)",9,10,4.6
9780316505130,Middle School series,"2,254",1,,,"Middle School: How I Survived Bullies, Broccoli, and Snake Hill (Middle School, 4)",9,10,4.7
9780316322126,Middle School series,"1,996",1,,,"Middle School: Save Rafe! (Middle School, 6)",9,10,4.7
9780316284776,Middle School series,"1,549",1,,,"Middle School: Just My Rotten Luck (Middle School, 7)",9,10,4.8
9780316322034,Middle School series,"1,245",1,,,"Middle School: Big Fat Liar (Middle School, 3)",9,10,4.7
9780316349543,Middle School series,"1,054",1,,,"Middle School: Dog's Best Friend (Middle School, 8)",9,10,4.8
9780316272629,Middle School series,978,1,,,"Middle School: Escape to Australia (Middle School, 9)",9,10,4.8
9780316346900,Middle School series,823,1,,,"Middle School: From Hero to Zero (Middle School, 10)",9,10,4.8
9780316420495,Middle School series,769,1,,,"Middle School: Master of Disaster (Middle School, 12)",9,10,4.7
9780316322119,Middle School series,708,1,,,"Middle School: Ultimate Showdown (Middle School, 5)",9,10,4.8
9780316349529,Middle School series,677,1,,,Middle School: Born to Rock (Middle School Book 11),9,10,4.8
9780316433778,Middle School series,394,1,,,"Middle School: Field Trip Fiasco (Middle School, 13)",9,10,4.8
9780316430081,Middle School series,226,1,,,"Middle School: It's a Zoo in Here! (Middle School, 14)",9,10,4.7
9780316500203,Middle School series,95,1,,,"Middle School: Winter Blunderland (Middle School, 15)",9,10,4.7
9781626727533,Science Comics,561,,,,"Science Comics: Plagues: The Microscopic Battlefield (August 29, 2017)",9,10,4.8
9781626727670,Science Comics,498,,,,"Science Comics: Dogs: From Predator to Protector (October 31, 2017)",9,10,4.8
9781250143136,Science Comics,461,,,,"Science Comics: Cats: Nature and Nurture (August 13, 2019)",9,10,4.9
9781626721425,Science Comics,413,,,,"Science Comics: Solar System: Our Place in Space (September 18, 2018)",9,10,4.8
9781626728004,Science Comics,396,,,,"Science Comics: The Brain: The Ultimate Thinking Machine (October 16, 2018)",9,10,4.8
9781626727939,Science Comics,390,,,,"Science Comics: Robots and Drones: Past, Present, and Future (March 27, 2018)",9,10,4.8
9781626721463,Science Comics,372,,,,"Science Comics: Coral Reefs: Cities of the Ocean (March 29, 2016)",9,10,4.9
9781626727892,Science Comics,344,,,,"Science Comics: Wild Weather: Storms, Meteorology, and Climate (April 16, 2019)",9,10,4.9
9781626721449,Science Comics,341,,,,"Science Comics: Dinosaurs: Fossils and Feathers (March 29, 2016)",9,10,4.8
9781626727878,Science Comics,325,,,,"Science Comics: Sharks: Nature's Perfect Hunter (April 17, 2018)",9,10,4.9
9781626728035,Science Comics,304,,,,"Science Comics: Crows: Genius Birds (March 24, 2020)",9,10,4.9
9781250143112,Science Comics,298,,,,"Science Comics: Trees: Kings of the Forest (August 21, 2018)",9,10,4.9
9781250203960,Science Comics,283,,,,"Science Comics: Rocks and Minerals: Geology from Caverns to the Cosmos (October 20, 2020)",9,10,4.9
9781626728264,Science Comics,212,,,,"Science Comics: Rockets: Defying Gravity (June 12, 2018)",9,10,4.8
9781626723610,Science Comics,198,,,,"Science Comics: Volcanoes: Fire and Life (November 15, 2016)",9,10,4.8
9781626728233,Science Comics,191,,,,"Science Comics: Polar Bears: Survival on the Ice (December 31, 2018)",9,10,4.9
9781626728219,Science Comics,190,,,,"Science Comics: Cars: Engines That Move You (May 28, 2019)",9,10,4.8
9781626724099,Science Comics,175,,,,"Science Comics: Bats: Learning to Fly (February 28, 2017)",9,10,4.8
9781626721401,Science Comics,173,,,,"Science Comics: Flying Machines: How the Wright Brothers Soared (May 23, 2017)",9,10,4.7
9781626727953,Science Comics,113,,,,"Science Comics: Skyscrapers: The Heights of Engineering (November 19, 2019)",9,10,4.9
9781913846077,Secret Lake Mystery Adventures,539,,,,Return to the Secret Lake: A children's mystery adventure,9,10,4.8
9781444952452,Secret Seven Collections and Gift books,"1,398",,,,Secret Seven Collection 1,9,10,4.6
9781444952469,Secret Seven Collections and Gift books,789,,,Enid Blyton,The Secret Seven Collection 2: Books 4-6 (Secret Seven Collections and Gift books),9,10,4.7
9781444952483,Secret Seven Collections and Gift books,486,,,Enid Blyton,The Secret Seven Collection 4: Books 10-12 (Secret Seven Collections and Gift books),9,10,4.7
9781444952476,Secret Seven Collections and Gift books,471,,,Enid Blyton,The Secret Seven Collection 3: Books 7-9 (Secret Seven Collections and Gift books),9,10,4.8
9781444952490,Secret Seven Collections and Gift books,293,,,Enid Blyton,The Secret Seven Collection 5: Books 13-15 (Secret Seven Collections and Gift books),9,10,4.7
9781338801880,Smile,"23,631",,Global Bestseller,,Sisters: A Graphic Novel,9,11,4.7
9781338740264,Smile,"17,976",,Global Bestseller,,Smile: A Graphic Novel,9,11,4.7
9781534443792,Spy School,"3,830",1,,,Spy School Revolution,9,11,4.9
9781442457546,Spy School,"3,685",1,,,Spy Camp (Spy School),9,11,4.8
9781481445634,Spy School,"3,624",1,,,Spy Ski School (Spy School),9,11,4.8
9781481477833,Spy School,"3,602",1,,,Spy School Secret Service,9,11,4.8
9781442421837,Spy School,"3,349",1,,,Spy School,9,11,4.7
9781534424715,Spy School,"3,243",1,,,Spy School British Invasion,9,11,4.9
9781481477864,Spy School,"3,192",1,,,Spy School Goes South,9,11,4.8
9781442494909,Spy School,"3,171",1,,,Evil Spy School,9,11,4.8
9781534479449,Spy School,"2,290",1,,,Spy School at Sea,9,11,4.8
9781534479500,Spy School,"1,179",1,,,Spy School Project X,9,11,4.8
9780762465927,The Dare to Be Different,"3,059",,Teacher Pick,Impactful Stories,"Stories for Boys Who Dare to Be Different: True Tales of Amazing Boys Who Changed the World without Killing Dragons (The Dare to Be Different Series) (September 25, 2018)",9,10,4.7
9780762468553,The Dare to Be Different,673,,Teacher Pick,Impactful Stories,"Stories for Kids Who Dare to Be Different: True Tales of Amazing People Who Stood Up and Stood Out (The Dare to Be Different Series) (May 7, 2019)",9,10,4.6
9780762472154,The Dare to Be Different,428,,,Impactful Stories,"Stories for Boys Who Dare to Be Different 2: Even More True Tales of Amazing Boys Who Changed the World (The Dare to Be Different Series) (October 13, 2020)",9,10,4.7
9780762479146,The Dare to Be Different,3,,,Impactful Stories,"Dare to Be Different: Inspirational Words from People Who Changed the World (The Dare to Be Different Series) (March 22, 2022)",9,10,5
9781444910605,The Naughtiest Girl Collection,"1,050",,,Enid Blyton,Naughtiest Girl Collection 3 Books In 1,9,10,4.7
9781444924862,The Naughtiest Girl Collection,685,,,Enid Blyton,Naughtiest Girl Collection Books 4 7,9,10,4.7
9781444929843,The Naughtiest Girl Collection,504,,,Enid Blyton,Naughtiest Girl Collection Books 8 10,9,10,4.6
9780803740815,The War That Saved My Life Series,"8,298",,New York Times Bestseller,,The War that Saved My Life,9,10,4.8
9780525429203,The War That Saved My Life Series,278,,Editor Pick,,The War I Finally Won,9,10,4.9
9780099273936,Toni Morrison,"15,431",,Global Bestseller,,Beloved,9,11,4.7
9780099759911,Toni Morrison,"13,707",,Global Bestseller,,"Bluest Eye, The",9,11,4.7
9780099555926,Toni Morrison,"4,970",,,,God Help the Child,9,11,4.7
9780099768418,Toni Morrison,"4,536",,,,Song of Solomon,9,11,4.7
9780099760016,Toni Morrison,"4,522",,,,Sula,9,11,4.7
9780552148559,Toni Morrison,"1,887",,,,Johnny Angel,9,11,4.7
9780099555940,Toni Morrison,"1,567",,,,Home,9,11,4.7
9780525562795,Toni Morrison,"1,547",,,,"The Source of Self-Regard: Selected Essays, Speeches, and Meditations (Vintage International)",9,11,4.7
9780099750918,Toni Morrison,"1,185",,,,Jazz,9,11,4.7
9780099502548,Toni Morrison,"1,063",,,,A Mercy,9,11,4.7
9780062410009,Warriors - Dawn Of The Clans,"2,533",,,Warrior Series,Warriors: Dawn of the Clans #1: The Sun Trail,9,10,4.7
9780062410047,Warriors - Dawn Of The Clans,"2,122",,,Warrior Series,Warriors: Dawn of the Clans #6: Path of Stars,9,10,4.8
9780062410023,Warriors - Dawn Of The Clans,"1,854",,,Warrior Series,Warriors: Dawn of the Clans #3: The First Battle,9,10,4.8
9780062410030,Warriors - Dawn Of The Clans,"1,616",,,Warrior Series,Warriors: Dawn of the Clans #4: The Blazing Star,9,10,4.8
9780062410016,Warriors - Dawn Of The Clans,"1,605",,,Warrior Series,Warriors: Dawn of the Clans #2: Thunder Rising,9,10,4.8
9780062410054,Warriors - Dawn Of The Clans,"1,508",,,Warrior Series,Warriors: Dawn of the Clans #5: A Forest Divided,9,10,4.8
9780062343253,Warriors - Dawn Of The Clans,240,,,Warrior Series,Warriors: Dawn of the Clans Box Set: Volumes 1 to 3,9,10,4.8
9780061582509,Warriors Super Edition,"3,521",,,Warrior Series,Warriors Super Edition: Bluestar's Prophecy,9,10,4.8
9780061131677,Warriors Super Edition,"3,177",,,Warrior Series,Firestar's Quest (Warriors Super Edition),9,10,4.8
9780062291455,Warriors Super Edition,"2,252",,,Warrior Series,"Warriors Super Edition: Bramblestar's Storm (Warriors Super Edition, 7)",9,10,4.8
9780062218063,Warriors Super Edition,"2,215",,,Warrior Series,"Warriors Super Edition: Tallstar's Revenge (Warriors Super Edition, 6)",9,10,4.9
9780062082169,Warriors Super Edition,"2,194",,,Warrior Series,"Warriors Super Edition: Yellowfang's Secret (Warriors Super Edition, 5)",9,10,4.8
9780061980992,Warriors Super Edition,"2,083",,,Warrior Series,"Crookedstar's Promise (Warriors Super Edition) (Warriors Super Edition, 4)",9,10,4.8
9780062291493,Warriors Super Edition,"1,755",,,Warrior Series,"Warriors Super Edition: Moth Flight's Vision (Warriors Super Edition, 8)",9,10,4.8
9780062698827,Warriors Super Edition,"1,667",,,Warrior Series,"Warriors Super Edition: Squirrelflight's Hope (Warriors Super Edition, 12)",9,10,4.9
9780062698780,Warriors Super Edition,"1,488",,,Warrior Series,"Warriors Super Edition: Crowfeather's Trial (Warriors Super Edition, 11)",9,10,4.9
9780062467744,Warriors Super Edition,"1,463",,,Warrior Series,"Warriors Super Edition: Tigerheart's Shadow (Warriors Super Edition, 10)",9,10,4.8
9780062467706,Warriors Super Edition,"1,401",,,Warrior Series,"Warriors Super Edition: Hawkwing's Journey (Warriors Super Edition, 9)",9,10,4.8
9780061699962,Warriors Super Edition,"1,388",,,Warrior Series,SkyClan's Destiny (Warriors Super Edition),9,10,4.8
9780062963048,Warriors Super Edition,"1,372",,,Warrior Series,"Warriors Super Edition: Graystripe's Vow (Warriors Super Edition, 13)",9,10,4.8
9780062963086,Warriors Super Edition,790,,,Warrior Series,"Warriors Super Edition: Leopardstar's Honor (Warriors Super Edition, 14)",9,10,4.8
B0BP7TQ6D6,Warriors Super Edition,311,,,Warrior Series,"Warriors Super Edition: Onestar's Confession (Warriors Super Edition, 15)",9,10,4.7
9780062386397,Warriors: A Vision of Shadows,"3,197",,,Warrior Series,Warriors: A Vision of Shadows #1: The Apprentice's Quest,9,10,4.7
9780062386434,Warriors: A Vision of Shadows,"2,104",,,Warrior Series,Warriors: A Vision of Shadows #2: Thunder and Shadow,9,10,4.8
9780062386472,Warriors: A Vision of Shadows,"2,084",,,Warrior Series,Warriors: A Vision of Shadows #3: Shattered Sky,9,10,4.9
9780062386557,Warriors: A Vision of Shadows,"2,050",,,Warrior Series,Warriors: A Vision of Shadows #5: River of Fire,9,10,4.8
9780062386519,Warriors: A Vision of Shadows,"1,989",,,Warrior Series,Warriors: A Vision of Shadows #4: Darkest Night,9,10,4.8
9780062386595,Warriors: A Vision of Shadows,"1,868",,,Warrior Series,Warriors: A Vision of Shadows #6: The Raging Storm,9,10,4.8
9780062382634,Warriors: Omen of the Stars,"2,855",,,Warrior Series,Warriors: Omen of the Stars #6: The Last Hope,9,10,4.8
9780062382573,Warriors: Omen of the Stars,"2,506",,,Warrior Series,Warriors: Omen of the Stars #1: The Fourth Apprentice,9,10,4.8
9780062382610,Warriors: Omen of the Stars,"2,365",,,Warrior Series,Warriors: Omen of the Stars #4: Sign of the Moon,9,10,4.8
9780062382597,Warriors: Omen of the Stars,"1,842",,,Warrior Series,Warriors: Omen of the Stars #2: Fading Echoes,9,10,4.8
9780062382627,Warriors: Omen of the Stars,"1,779",,,Warrior Series,Warriors: Omen of the Stars #5: The Forgotten Warrior,9,10,4.8
9780062382603,Warriors: Omen of the Stars,"1,730",,,Warrior Series,Warriors: Omen of the Stars #3: Night Whispers,9,10,4.8
9780062367136,Warriors: Power of Three,"3,180",,,Warrior Series,Warriors: Power of Three #6: Sunrise,9,10,4.8
9780062367082,Warriors: Power of Three,"3,157",,,Warrior Series,Warriors: Power of Three #1: The Sight,9,10,4.8
9780062367099,Warriors: Power of Three,"2,825",,,Warrior Series,Warriors: Power of Three #2: Dark River,9,10,4.8
9780062367105,Warriors: Power of Three,"2,636",,,Warrior Series,Warriors: Power of Three #3: Outcast,9,10,4.8
9780062367129,Warriors: Power of Three,"2,568",,,Warrior Series,Warriors: Power of Three #5: Long Shadows,9,10,4.8
