isbn,name_z,name_x,review_count,min_age,max_age,name_y,rating,Most Popular Series,Best Seller Series,Most Searched Tags
9781948040440,,Teach Your Dragon to Make Friends: A Dragon Book To Teach Kids How To Make New Friends. A Cute Children Story To Teach Children About Friendship and Social Skills. (16) (My Dragon Books),656,5,6,My Dragon Books,4.7,,,
9781948040204,,"The Mindful Dragon: A Dragon Book about Mindfulness. Teach Your Dragon To Be Mindful. A Cute Children Story to Teach Kids about Mindfulness, Focus and Peace. (3) (My Dragon Books)",653,5,6,My Dragon Books,4.7,,,
9781948040266,,Dragon and The Bully: Teach Your Dragon How To Deal With The Bully. A Cute Children Story To Teach Kids About Dealing with Bullying in Schools. (5) (My Dragon Books),503,5,6,My Dragon Books,4.7,,,
9781948040259,,Potty Train Your Dragon: How to Potty Train Your Dragon Who Is Scared to Poop. A Cute Children Story on How to Make Potty Training Fun and Easy. (1) (My Dragon Books),442,5,6,My Dragon Books,4.5,,,
9781948040280,,"Train Your Dragon To Be Kind: A Dragon Book To Teach Children About Kindness. A Cute Children Story To Teach Kids To Be Kind, Caring, Giving And Thoughtful. (9) (My Dragon Books)",434,5,6,My Dragon Books,4.7,,,
9781948040273,,I Got This!: A Dragon Book To Teach Kids That They Can Handle Everything. A Cute Children Story to Give Children Confidence in Handling Difficult Situations. (8) (My Dragon Books),385,5,6,My Dragon Books,4.7,,,
9781948040358,,Train Your Dragon To Be Responsible: Teach Your Dragon About Responsibility. A Cute Children Story To Teach Kids How to Take Responsibility For The Choices They Make. (12) (My Dragon Books),373,5,6,My Dragon Books,4.8,,,
9781948040587,,"Get Your Dragon To Try New Things: Help Your Dragon To Overcome Fears. A Cute Children Story To Teach Kids To Embrace Change, Learn New Skills, Try ... Their Comfort Zone. (19) (My Dragon Books)",290,5,6,My Dragon Books,4.7,,,
9781948040303,,A Dragon With His Mouth On Fire: Teach Your Dragon To Not Interrupt. A Cute Children Story To Teach Kids Not To Interrupt or Talk Over People. (10) (My Dragon Books),276,5,6,My Dragon Books,4.8,,,
9781948040464,,Teach Your Dragon To Share: A Dragon Book To Teach Kids How To Share. A Cute Story To Help Children Understand Sharing and Teamwork. (17) (My Dragon Books),179,5,6,My Dragon Books,4.6,,,
9781948040297,,The Yoga Dragon: A Dragon Book about Yoga. Teach Your Dragon to Do Yoga. A Cute Children Story to Teach Kids the Power of Yoga to Strengthen Bodies and Calm Minds (4) (My Dragon Books),145,5,6,My Dragon Books,4.6,,,
9781948040747,,"Happy Birthday, Dragon!: Celebrate The Perfect Birthday For Your Dragon. A Cute and Fun Children Story To Teach Kids To Celebrate Birthday. (6) (My Dragon Books)",109,5,6,My Dragon Books,4.8,,,
9781250199348,,"Moon! Earth's Best Friend (Our Universe, 3)","1,030",5,6,Our Universe,4.9,,Editor Pick,Space & Universe
9781250108081,,"Earth! My First 4.54 Billion Years (Our Universe, 1)",993,5,6,Our Universe,4.8,,Editor Pick,Space & Universe
9781250199324,,"Sun! One in a Billion (Our Universe, 2)",698,5,6,Our Universe,4.9,,,Space & Universe
9781250108098,,"Ocean! Waves for All (Our Universe, 4)",290,5,6,Our Universe,4.9,,,Space & Universe
9781250256881,,"Mars! Earthlings Welcome (Our Universe, 5)",247,5,6,Our Universe,4.8,,,Space & Universe
9781250782496,,"Our Planet! There's No Place Like Earth (Our Universe, 6)",82,5,6,Our Universe,4.8,,,Space & Universe
9781250813466,,"Pluto!: Not a Planet? Not a Problem! (Our Universe, 7)",4,5,6,Our Universe,5,,,
9780746070055,,See Inside Your Body,"4,948",5,6,See Inside,4.8,1,Teacher Pick,Knowledge Series
9780794530440,,See Inside How things Work,"2,662",5,6,See Inside,4.9,1,Teacher Pick,Knowledge Series
9780746084120,,"See Inside Ancient Egypt - Usborne Flap Books (October 31, 2007)",568,5,6,See Inside,4.8,1,,
9780746064467,,"See inside castles (March 25, 2005)",457,5,6,See Inside,4.8,1,,
9780746070031,,"See Inside Ancient Rome (Usborne Flap Book) (May 26, 2006)",373,5,6,See Inside,4.7,1,,
9780746087596,,"see inside space (October 31, 2008)",313,5,6,See Inside,4.7,1,,Space & Universe
B00RWTBM5Y,,By Colin King Alex Frith Science (See Inside) [Board book],284,5,6,See Inside,4.8,1,,
9780746077535,,"London (See Inside) (July 27, 2007)",276,5,6,See Inside,4.7,1,,
9780794530723,,Usborne Books See Under The Sea,250,5,6,See Inside,4.8,1,,
9780746071588,,"See Inside: The World of Dinosaurs (Usborne Flap Books): 1 (September 29, 2006)",226,5,6,See Inside,4.7,1,,
9780746087565,,"see inside maths (May 30, 2008)",221,5,6,See Inside,4.7,1,,
9780746087299,,"Your Head (See Inside) (October 31, 2007)",73,5,6,See Inside,4.6,,,
9780746077702,,"Cowboys (See Inside) (February 23, 2007)",66,5,6,See Inside,4.6,,,
9780746077528,,See Inside Fairyland,56,5,6,See Inside,4.2,,,
9780746070048,,"Pirate Ships (See Inside) (July 27, 2007)",45,5,6,See Inside,4.3,,,
B017V8APOO,,See Inside Planet Earth (Usborne Flap Book) by Katie Daynes (2008-06-01),21,5,6,See Inside,3.9,,,Space & Universe
B01FGOJ7VW,,See Inside Math (An Usborne Flap Book) by Alex Frith (2008-06-03),18,5,6,See Inside,4.6,,,
B01K18KKMI,,See Under the Sea (Usborne Flap Book) by Kate Davies (2008-12-02),14,5,6,See Inside,4.4,,,
B0087B5XXI,,See Inside Ancient Egypt (Usborne Flap Book),3,5,6,See Inside,5,,,
9780794519483,,See Inside Your Head (See Inside Board Books),2,5,6,See Inside,3.9,,,
9780062467768,,The Bad Seed (The Food Group),"20,343",5,6,The Bad Seed,4.6,1,New York Times Bestseller,Social Skills
9780062954527,,The Cool Bean (The Food Group),"8,459",5,6,The Bad Seed,4.8,1,New York Times Bestseller,Social Skills
9780062954534,,The Couch Potato (The Food Group),"4,871",5,6,The Bad Seed,4.8,1,,Social Skills
9780063045408,,The Smart Cookie (The Food Group),"2,728",5,6,The Bad Seed,4.9,1,Editor Pick,Great Illustration
9780063045415,,The Sour Grape (The Food Group),808,5,6,The Bad Seed,4.8,,,Social Skills
9781970147285,,"Trying (December 15, 2020)","1,418",5,6,The Mentor,4.8,,Editor Pick,Great Illustration
9781970147896,,"Noticing (January 15, 2023)",81,5,6,The Mentor,4.8,,,
9781419708459,,"Rosie Revere, Engineer (The Questioneers) (September 3, 2013)","6,663",5,6,The Questioneers (Picture Books),4.9,1,New York Times Bestseller,Great Illustration
9781419721373,,"Ada Twist, Scientist (The Questioneers) (September 6, 2016)","5,033",5,6,The Questioneers (Picture Books),4.9,1,New York Times Bestseller,Great Illustration
9780810911062,,"Iggy Peck, Architect (The Questioneers) (October 1, 2007)","3,634",5,6,The Questioneers (Picture Books),4.9,1,Teacher Pick,Great Illustration
9781419737046,,"Sofia Valdez, Future Prez (The Questioneers) (November 5, 2019)","3,328",5,6,The Questioneers (Picture Books),4.9,1,Teacher Pick,
9781419753961,,"Aaron Slater, Illustrator (The Questioneers) (November 2, 2021)","1,800",5,6,The Questioneers (Picture Books),4.9,1,Teacher Pick,Great Illustration
9781416989387,,"Dinosaurs Love Underpants (The Underpants Books) (December 29, 2009)","2,446",5,6,The Underpants Books,4.7,,,
9781442427686,,"Aliens in Underpants Save the World (The Underpants Books) (March 6, 2012)",515,5,6,The Underpants Books,4.8,,,
9781481467360,,"Aliens Love Dinopants (The Underpants Books) (May 17, 2016)",339,5,6,The Underpants Books,4.7,,,
9781481442527,,"Monsters Love Underpants (The Underpants Books) (May 5, 2015)",293,5,6,The Underpants Books,4.8,,,
9781442485129,,"Pirates Love Underpants (The Underpants Books) (September 3, 2013)",287,5,6,The Underpants Books,4.7,,,
9780593119891,,Attack of the Underwear Dragon,889,5,6,The Underwear Dragon,4.7,,,
9780593119921,,Return of the Underwear Dragon,133,5,6,The Underwear Dragon,4.8,,,
9781452170343,,"Tiny T. Rex and the Very Dark Dark: (Read-Aloud Family Books, Dinosaurs Kids Book About Fear of Darkness) (March 3, 2020)","1,594",5,6,Tiny T. Rex,4.8,,,
9781452184883,,"Tiny T. Rex and the Grand Ta-Da! (April 11, 2023)",20,5,6,Tiny T. Rex,5,,,
9781943200009,,"What Do You Do With a Problem? -- New York Times best seller (July 1, 2016)","3,118",5,6,What Do You Do With .?,4.9,1,New York Times Bestseller,Great Illustration
9781943200733,,"What Do You Do With a Chance? -- New York Times best seller (January 10, 2018)","2,394",5,6,What Do You Do With .?,4.9,1,New York Times Bestseller,Great Illustration
9780241412473,,"The Mysteries of the Universe: Discover the best-kept secrets of space (September 3, 2020)","4,241",5,7,DK Children's Anthologies,4.9,,Editor Pick,Knowledge Series
9780241334393,,Anthology Of Intriguing Animals,"2,963",5,7,DK Children's Anthologies,4.9,,,Knowledge Series
9780241386217,,"The Wonders of Nature (September 5, 2019)","2,193",5,7,DK Children's Anthologies,4.9,,,Knowledge Series
9780744059823,,"An Anthology of Aquatic Life (DK Children's Anthologies) (November 1, 2022)",220,5,7,DK Children's Anthologies,4.8,,,
9780241491621,,Dinosaurs and other Prehistoric Life,187,5,7,DK Children's Anthologies,4.8,,,
9781465462398,,"Knowledge Encyclopedia Human Body! (DK Knowledge Encyclopedias) (August 1, 2017)","5,939",5,7,Knowledge Encyclopedias,4.9,1,Teacher Pick,Knowledge Series
9780241446676,,"Knowledge Encyclopedia Space!: The Universe as You've Never Seen it Before (December 9, 2021)","5,132",5,7,Knowledge Encyclopedias,4.9,1,,Knowledge Series
9781465481764,,"Knowledge Encyclopedia Dinosaur!: Over 60 Prehistoric Creatures as You've Never Seen Them Before (DK Knowledge Encyclopedias) (August 6, 2019)","3,917",5,7,Knowledge Encyclopedias,4.9,1,,Knowledge Series
9781465414175,,"Knowledge Encyclopedia (Updated and Enlarged Edition): The World as You've Never Seen It Before (DK Knowledge Encyclopedias) (September 16, 2013)","3,054",5,7,Knowledge Encyclopedias,4.8,1,Teacher Pick,Knowledge Series
9780241317815,,Knowledge Encyclopedia Science,"2,356",5,7,Knowledge Encyclopedias,4.9,1,,Knowledge Series
9780241363379,,"Knowledge Encyclopedia History!: The Past as You've Never Seen it Before (August 1, 2019)","1,790",5,7,Knowledge Encyclopedias,4.8,1,,Knowledge Series
9780241412886,,"Knowledge Encyclopedia Ocean!: Our Watery World As You've Never Seen It Before (Knowledge Encyclopedias) (August 6, 2020)","1,309",5,7,Knowledge Encyclopedias,4.8,1,,Knowledge Series
9781465486820,,"Animales (Knowledge Encyclopedia Animal!): El reino animal como nunca lo habias visto (DK Knowledge Encyclopedias) (Spanish Edition) (October 22, 2019)",603,5,7,Knowledge Encyclopedias,4.9,1,,
9780744056259,,"Knowledge Encyclopedia Planet Earth!: Our Exciting World As You've Never Seen It Before (DK Knowledge Encyclopedias) (October 18, 2022)",52,5,7,Knowledge Encyclopedias,4.8,,,
9780140544510,,"The True Story of the Three Little Pigs [Paperback] Scieszka, Jon and Smith, Lane","6,144",5,7,Lane Smith,4.7,,New York Times Bestseller,Great Illustration
9780140548969,,The Stinky Cheese Man and Other Fairly Stupid Tales,"5,384",5,7,Lane Smith,4.7,,New York Times Bestseller,
9781406385632,,Giraffe Problems,901,5,7,Lane Smith,4.7,,,Social Skills
9781406379150,,Penguin Problems,703,5,7,Lane Smith,4.7,,,Social Skills
9781509884711,,It's a Book,380,5,7,Lane Smith,4.7,,,
9781529506303,,Cat Problems,285,5,7,Lane Smith,4.7,,,
146544968X,,"My Encyclopedia of Very Important Things: For Little Learners Who Want to Know Everything (My Very Important Encyclopedias) (September 13, 2016)","8,486",5,7,My Very Important Encyclopedias,4.8,,,Knowledge Series
146546848X,,"My Encyclopedia of Very Important Dinosaurs: Discover more than 80 Prehistoric Creatures (My Very Important Encyclopedias) (September 11, 2018)","3,986",5,7,My Very Important Encyclopedias,4.9,,Editor Pick,Knowledge Series
9780241276358,,My Encyclopedia Of Very Important Animal,"1,108",5,7,My Very Important Encyclopedias,4.8,,Teacher Pick,Knowledge Series
9780241375570,,"My Very Important World: For Little Learners who want to Know about the World (My Very Important Encyclopedias) (September 5, 2019)","1,004",5,7,My Very Important Encyclopedias,4.8,,,Knowledge Series
9780241427811,,"My Encyclopedia of Very Important Adventures: For little learners who love exciting journeys and incredible discoveries (My Very Important Encyclopedias) (September 3, 2020)",183,5,7,My Very Important Encyclopedias,4.9,,,
9781465491510,,"My Encyclopedia of Very Important Sports: For little athletes and fans who want to know everything (My Very Important Encyclopedias) (May 5, 2020)",76,5,7,My Very Important Encyclopedias,4.9,,,
024140701X,,My Encyclopedia Of Very Important Sport,38,5,7,My Very Important Encyclopedias,4.6,,,
9780060099404,,The Giving Tree With Gift Card,"28,975",5,7,Shel Silverstein,4.7,,Global Bestseller,Great Illustration
9780060256678,,Where the Sidewalk Ends: Poems and Drawings,"10,798",5,7,Shel Silverstein,4.7,,Global Bestseller,
9780060572341,,Where the Sidewalk Ends Special Edition with 12 Extra Poems: Poems and Drawings,"7,327",5,7,Shel Silverstein,4.7,,Global Bestseller,
9780061905858,,A Light in the Attic: Special Edition,"6,225",5,7,Shel Silverstein,4.7,,,
9780060248024,,FALLING UP ANNV ED 10TH,"4,612",5,7,Shel Silverstein,4.7,,,
9780060256715,,The Missing Piece,"1,985",5,7,Shel Silverstein,4.7,,,
9780061998164,,Every Thing on it: Poems and Drawings,"1,784",5,7,Shel Silverstein,4.7,,,
9780060256555,,A Giraffe and a Half,"1,753",5,7,Shel Silverstein,4.7,,,
9780500650677,,Big Book of Bugs (The Big Book Series),"2,688",5,7,The Big Book Series,4.9,,,Knowledge Series
9780500651193,,Big Book of the Blue (The Big Book Series),"2,066",5,7,The Big Book Series,4.9,,,Knowledge Series
9780500651995,,Big Book of Blooms (The Big Book Series),"1,341",5,7,The Big Book Series,4.9,,Teacher Pick,Knowledge Series
9780500651513,,Big Book of Birds (The Big Book Series),"1,086",5,7,The Big Book Series,4.8,,Teacher Pick,Knowledge Series
9780500651063,,Big Book of Beasts (The Big Book Series),838,5,7,The Big Book Series,4.9,,Teacher Pick,
9780500652640,,Big Book of Belonging (The Big Book Series),153,5,7,The Big Book Series,4.9,,,
9781465479365,,"The Magic and Mystery of Trees (The Magic and Mystery of Nature) (March 5, 2019)","2,570",5,7,The Magic and Mystery of Nature,4.9,,,Knowledge Series
9780241395806,,"The Book of Brilliant Bugs (March 5, 2020)",677,5,7,The Magic and Mystery of Nature,4.9,,Teacher Pick,
9780241459140,,"Earth's Incredible Oceans (April 1, 2021)",115,5,7,The Magic and Mystery of Nature,4.8,,,
9780744050080,,"The Extraordinary World of Birds (The Magic and Mystery of Nature) (June 28, 2022)",52,5,7,The Magic and Mystery of Nature,4.5,,,
9780746080658,,"Stories of Mermaids (Young Reading (Series 1)) (3.1 Young Reading Series One (Red)) (March 30, 2007)",132,5,7,Young Reading 1,4.4,,,
9780746071618,,"Stories of Unicorns: Gift Edition (Usborne Young Reading) (3.1 Young Reading Series One (Red)) (June 30, 2006)",125,5,7,Young Reading 1,4.4,,,
9780746080641,,"Stories of Ponies (Young Reading (Series 1)) (3.1 Young Reading Series One (Red)) (March 30, 2007)",118,5,7,Young Reading 1,4.6,,,
9780746069547,,"Stories of Fairies (Usborne Young Reading) (3.1 Young Reading Series One (Red)) (May 26, 2006)",91,5,7,Young Reading 1,4.6,,,
9780746080986,,Nutcracker The Hc And Cd (Young Reading Series One),78,5,7,Young Reading 1,4.7,,,
074607574X,,"Rumplestiltskin (3.1 Young Reading Series One (Red)) (September 29, 2006)",70,5,7,Young Reading 1,4.6,,,
9780746080702,,"The Dinosaurs Next Door (3.1 Young Reading Series One (Red)) (April 27, 2007)",58,5,7,Young Reading 1,4.6,,,
9780746080542,,"The Story of Chocolate (Usborne Young Reading, Series 1) (November 24, 2006)",55,5,7,Young Reading 1,4.8,,,
9780746080535,,"Stories of Robots (May 1, 2007)",28,5,7,Young Reading 1,4.7,,,
9780746080580,,"Stories of Knights (Young Reading (Series 1)) (3.1 Young Reading Series One (Red)) (January 26, 2007)",23,5,7,Young Reading 1,4,,,
9780746080757,,"The Monster Gang (Usborne Young Reading, Series 1) (July 27, 2007)",20,5,7,Young Reading 1,4.8,,,
9780746063316,,The Billy Goats Gruff Gift Edition,19,5,7,Young Reading 1,4.4,,,
9780746080221,,Stories of Magical Animals (Young Reading Series One),12,5,7,Young Reading 1,4.4,,,
074608014X,,"Stories of Pirates (Young Reading CD Packs) (3.1 Young Reading Series One (Red)) (November 24, 2006)",12,5,7,Young Reading 1,4.6,,,
9780746081051,,"Stories of Witches (Young Reading CD Packs) (Young Reading Audio Pack) (February 23, 2007)",9,5,7,Young Reading 1,4.3,,,
9780746087060,,"Pirate Adventures (July 27, 2007)",9,5,7,Young Reading 1,3.5,,,
9780746081044,,"Stories of Princes and Princesses (Young Reading CD Packs) (3.21 Young Reading Series Two with Audio CD) (February 23, 2007)",7,5,7,Young Reading 1,4.6,,,
9780746063033,,"The Elves and the Shoemaker Gift Edition (April 30, 2004)",5,5,7,Young Reading 1,4.6,,,
9780746080832,,Stories of Ghosts (Young Reading (Series 1)),4,5,7,Young Reading 1,4.7,,,
9781474968966,,All Science You Need Know Before Age 7,161,6,7,All You Need to Know by Age 7,4.7,,,
9781474952910,,"All the Maths You Need to Know by Age 7 (All You Need to Know by Age 7) (July 8, 2021)",47,6,7,All You Need to Know by Age 7,4.7,,,
9780606360500,,Rise Of The Earth Dragon (Turtleback School & Library Binding Edition) (Dragon Masters),"3,423",6,7,Dragon Masters,4.8,1,,Chapter Books
9780606360517,,Saving The Sun Dragon (Turtleback School & Library Binding Edition) (Dragon Masters),"2,990",6,7,Dragon Masters,4.8,1,,Chapter Books
9780606398862,,Secret of the Water Dragon (Dragon Masters) (Turtleback School & Library Binding Edition),"2,785",6,7,Dragon Masters,4.8,1,,Chapter Books
9780545646321,,Power of the Fire Dragon: A Branches Book (Dragon Masters),"2,771",6,7,Dragon Masters,4.8,1,,Chapter Books
9781338540260,,Future of the Time Dragon: A Branches Book (Dragon Masters #15),"2,517",6,7,Dragon Masters,4.9,1,,
9780545913942,,Flight of the Moon Dragon: A Branches Book (Dragon Masters #6),"2,450",6,7,Dragon Masters,4.9,1,,
9781338540291,,Call of the Sound Dragon: A Branches Book (Dragon Masters #16),"2,450",6,7,Dragon Masters,4.9,1,,
9780606388085,,Song Of The Poison Dragon (Turtleback School & Library Binding Edition) (Dragon Masters),"2,354",6,7,Dragon Masters,4.8,1,,
9781338042894,,Search for the Lightning Dragon: A Branches Book (Dragon Masters #7),"2,353",6,7,Dragon Masters,4.8,1,,
9781338540321,,Fortress of the Stone Dragon: A Branches Book (Dragon Masters #17),"2,337",6,7,Dragon Masters,4.9,1,,
9781338042931,,Roar of the Thunder Dragon: A Branches Book (Dragon Masters 8) (Branches Early Chapter Books),"2,309",6,7,Dragon Masters,4.8,1,,
9781338169874,,Chill of the Ice Dragon: A Branches Book (Dragon Masters #9) (9),"2,254",6,7,Dragon Masters,4.8,1,,
9781338169904,,Waking the Rainbow Dragon: A Branches Book (Dragon Masters #10),"2,163",6,7,Dragon Masters,4.9,1,,
9781338263725,,Eye of the Earthquake Dragon: A Branches Book (Dragon Masters),"2,104",6,7,Dragon Masters,4.8,1,,
9781338263756,,The Land of the Spring Dragon: A Branches Book (Dragon Masters),"2,033",6,7,Dragon Masters,4.8,1,,
9781338263664,,Shine of the Silver Dragon: A Branches Book (Dragon Masters #11) (11),"2,028",6,7,Dragon Masters,4.9,1,,
